"ISO3","year","loss","loss_rate","lead_LR","lead_3","lead_2","lead_1","rta","lag_1","lag_2","lag_3","lag_LR","enviro_lead_LR","enviro_lead_3","enviro_lead_2","enviro_lead_1","enviro_rta","enviro_lag_1","enviro_lag_2","enviro_lag_3","enviro_lag_LR"
"CZE",2011,21911,0.00675435521971306,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"CZE",2012,14067,0.00433633859137893,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
"CZE",2013,7750,0.00238903988648516,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
"CZE",2014,14110,0.00434959390945878,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"CZE",2015,8116,0.00250186422176949,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1
"CZE",2016,22987,0.00708604643492055,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
"CZE",2017,26728,0.00823925910786777,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
"CZE",2018,39451,0.0121612919434485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"CZE",2019,73788,0.022746125825028,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DEU",2001,15409,0.00114598395800949,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1
"DEU",2002,15446,0.00114873568793657,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1
"DEU",2003,6508,0.00048400698284936,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"DEU",2004,45192,0.0033609778071494,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
"DEU",2005,39938,0.00297023215750426,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"DEU",2006,42861,0.00318761882174346,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
"DEU",2007,93456,0.00695042356932541,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
"DEU",2008,61978,0.00460937074109367,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
"DEU",2009,28918,0.00215066286570956,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
"DEU",2010,75901,0.00564483927554537,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"DEU",2011,34396,0.00255806763707538,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"DEU",2012,26177,0.00194681173786842,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
"DEU",2013,15831,0.00117736855339401,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
"DEU",2014,21546,0.00160239927050896,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"DEU",2015,13065,0.000971658148575121,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1
"DEU",2016,27286,0.00202928926460166,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
"DEU",2017,33524,0.00249321605609126,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
"DEU",2018,52862,0.00393140398392484,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DEU",2019,109101,0.00811395910200492,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DJI",2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DJI",2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DJI",2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DJI",2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DJI",2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DJI",2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DJI",2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DJI",2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DJI",2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DJI",2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DJI",2011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DJI",2012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DJI",2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DJI",2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DJI",2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DJI",2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DJI",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DJI",2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DJI",2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DNK",2001,4395,0.00576456191296889,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1
"DNK",2002,1221,0.00160148580107736,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1
"DNK",2003,1598,0.00209596585595547,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"DNK",2004,2436,0.00319510189305852,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
"DNK",2005,9089,0.0119212976625652,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"DNK",2006,5238,0.00687025604098545,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
"DNK",2007,4406,0.00577898971297859,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
"DNK",2008,6088,0.00798513149628091,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
"DNK",2009,6684,0.00876685593317043,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
"DNK",2010,4449,0.00583538929483472,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"DNK",2011,3141,0.00411979271186241,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"DNK",2012,4486,0.00588391916759464,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
"DNK",2013,2053,0.00269275212908422,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
"DNK",2014,5417,0.00710503569568884,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"DNK",2015,2648,0.00347316494779104,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1
"DNK",2016,4779,0.0062682232951259,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
"DNK",2017,4506,0.00591015153124865,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
"DNK",2018,3294,0.00432047029381559,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DNK",2019,9483,0.0124380752265493,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DOM",2001,11415,0.00398667824310949,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"DOM",2002,10618,0.00370832672670491,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"DOM",2003,10903,0.00380786271437782,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"DOM",2004,19674,0.0068711263911464,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"DOM",2005,25361,0.00885730590657028,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"DOM",2006,13702,0.0047854108880496,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"DOM",2007,16323,0.00570079272556077,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"DOM",2008,21880,0.00764156986064263,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"DOM",2009,14178,0.00495165344991733,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"DOM",2010,14289,0.00499042009774783,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"DOM",2011,13195,0.0046083416047157,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"DOM",2012,18207,0.0063587779914406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DOM",2013,13814,0.00482452678495966,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DOM",2014,14485,0.00505887291734043,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DOM",2015,15821,0.00552546968762464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DOM",2016,25889,0.00904170942057482,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DOM",2017,28464,0.0099410258004265,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DOM",2018,14937,0.00521673350129886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DOM",2019,16067,0.00561138496119493,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DZA",2001,3696,0.00218638713722892,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"DZA",2002,3144,0.00185984879855187,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"DZA",2003,3951,0.00233723365237864,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"DZA",2004,4558,0.00269630751393112,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"DZA",2005,4667,0.00276078700472061,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"DZA",2006,5645,0.0033393277569419,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"DZA",2007,5418,0.00320504478071058,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"DZA",2008,8295,0.00490694840457627,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"DZA",2009,10842,0.00641363889118938,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DZA",2010,2728,0.00161376193462135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DZA",2011,8611,0.00509387977236965,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DZA",2012,11856,0.00701347562202004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DZA",2013,8508,0.00503294961134839,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DZA",2014,11455,0.00677626208251009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DZA",2015,6875,0.00406694035942879,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DZA",2016,9425,0.00557540551092602,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DZA",2017,51298,0.0303455864084332,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DZA",2018,6883,0.00407167279911977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"DZA",2019,7732,0.00457390296132414,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ECU",2001,45215,0.00228722601344119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ECU",2002,29905,0.00151276111759281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ECU",2003,13920,0.000704150969967961,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ECU",2004,37504,0.00189716077425851,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ECU",2005,40615,0.00205453244577936,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ECU",2006,35754,0.00180863604743064,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ECU",2007,60961,0.00308374621265926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ECU",2008,52068,0.00263388884369912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ECU",2009,57912,0.00292951084574602,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ECU",2010,33895,0.00171459749476035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ECU",2011,43756,0.00221342168404584,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ECU",2012,74729,0.00378020817778274,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ECU",2013,49705,0.00251435516970241,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ECU",2014,31727,0.00160492800461017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ECU",2015,30523,0.00154402299255259,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ECU",2016,44751,0.00226375431444226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ECU",2017,71899,0.00363705104811253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ECU",2018,39100,0.00197789532512552,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ECU",2019,36012,0.00182168712144298,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"EGY",2001,218,0.000228987988634633,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"EGY",2002,112,0.000117645205170087,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"EGY",2003,151,0.000158610946256099,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"EGY",2004,256,0.000268903326103055,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"EGY",2005,139,0.000146006102845018,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"EGY",2006,97,0.000101889150906236,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"EGY",2007,175,0.00018382063307826,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
"EGY",2008,171,0.0001796190186079,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"EGY",2009,119,0.000124998030493217,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"EGY",2010,199,0.000209030319900422,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"EGY",2011,196,0.000205879109047652,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"EGY",2012,677,0.00071112324910847,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"EGY",2013,279,0.000293062609307626,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"EGY",2014,297,0.000311969874424248,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"EGY",2015,104,0.000109241976229366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"EGY",2016,153,0.000160711753491279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"EGY",2017,212,0.000222685566929093,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"EGY",2018,155,0.000162812560726459,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"EGY",2019,58,6.09234098202234e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ERI",2001,4,0.00281491907107671,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ERI",2002,2,0.00140745953553835,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ERI",2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ERI",2004,1,0.000703729767769177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ERI",2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ERI",2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ERI",2007,3,0.00211118930330753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ERI",2008,1,0.000703729767769177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ERI",2009,1,0.000703729767769177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ERI",2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ERI",2011,1,0.000703729767769177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ERI",2012,4,0.00281491907107671,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ERI",2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ERI",2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ERI",2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ERI",2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ERI",2017,1,0.000703729767769177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ERI",2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ERI",2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ESP",2001,35372,0.00246909529910697,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1
"ESP",2002,40209,0.00280673563501617,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1
"ESP",2003,25161,0.00175633005826163,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"ESP",2004,71780,0.00501050719693255,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
"ESP",2005,52589,0.00367090502897027,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"ESP",2006,76539,0.00534270284683784,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
"ESP",2007,63215,0.00441263879150308,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
"ESP",2008,46422,0.00324042581632771,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
"ESP",2009,70491,0.00492053027053458,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
"ESP",2010,57973,0.00404672797057357,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"ESP",2011,40937,0.00285755270438601,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"ESP",2012,88497,0.00617741509343744,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
"ESP",2013,71349,0.0049804218165776,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
"ESP",2014,81901,0.00571699010777337,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"ESP",2015,72337,0.00504938783929381,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1
"ESP",2016,119844,0.00836555063400925,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
"ESP",2017,113409,0.00791636403868659,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
"ESP",2018,131765,0.00919768014494033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ESP",2019,79477,0.00554778601965183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"EST",2001,16898,0.0060777307886807,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1
"EST",2002,21938,0.00789047568008506,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1
"EST",2003,5638,0.0020278285114559,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"EST",2004,18125,0.00651904784855236,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
"EST",2005,14844,0.00533896531111234,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"EST",2006,21791,0.00783760395408576,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
"EST",2007,16207,0.00582919770932348,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
"EST",2008,18314,0.00658702578198002,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
"EST",2009,18846,0.0067783710760727,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
"EST",2010,21515,0.00773833459098505,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"EST",2011,27213,0.00978774339876719,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"EST",2012,17701,0.00636654708784691,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
"EST",2013,17194,0.00618419358389016,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
"EST",2014,23705,0.00852601540689289,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"EST",2015,25530,0.00918241608681609,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1
"EST",2016,36590,0.0131603840429534,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
"EST",2017,39154,0.0140825820392948,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
"EST",2018,40317,0.0145008801164185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"EST",2019,46206,0.0166189862008392,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ETH",2001,14426,0.000463335919698033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ETH",2002,17273,0.000554776191663949,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ETH",2003,16901,0.000542828253071985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ETH",2004,17316,0.000556157270587214,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ETH",2005,20833,0.000669116679264462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ETH",2006,14873,0.000477692716877086,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ETH",2007,31739,0.00101939683594176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ETH",2008,31231,0.00100308083377854,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ETH",2009,34559,0.00110996991881633,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ETH",2010,25569,0.000821228069510537,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ETH",2011,18997,0.000610147821052512,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ETH",2012,49061,0.00157574681521594,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ETH",2013,45446,0.00145963983131823,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ETH",2014,49479,0.00158917218707466,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ETH",2015,16841,0.000540901166202314,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ETH",2016,33111,0.00106346288902825,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ETH",2017,49511,0.00159019996673848,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ETH",2018,27663,0.000888483401262075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ETH",2019,34963,0.00112294563707212,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FIN",2001,151452,0.00664377763058864,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1
"FIN",2002,142843,0.00626612476617129,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1
"FIN",2003,89982,0.00394725984969249,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"FIN",2004,147000,0.00644848078398787,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
"FIN",2005,230991,0.0101329321413207,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"FIN",2006,182805,0.0080191464606592,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
"FIN",2007,152263,0.00667935394294112,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
"FIN",2008,200717,0.00880489603754893,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
"FIN",2009,176922,0.00776107562765103,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
"FIN",2010,167897,0.00736517400128715,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"FIN",2011,159751,0.00700783165797854,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"FIN",2012,160727,0.00705064606100693,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
"FIN",2013,149542,0.00655999124761302,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
"FIN",2014,187811,0.00823874574504453,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"FIN",2015,173640,0.00761710342402486,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1
"FIN",2016,242338,0.0106306934437419,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
"FIN",2017,339759,0.0149042815148771,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
"FIN",2018,272442,0.0119512721207566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FIN",2019,292223,0.0128190095247571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FJI",2001,1104,0.000668869979309864,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"FJI",2002,707,0.000428343365373255,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"FJI",2003,1578,0.000956047850861382,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"FJI",2004,2085,0.00126321911853358,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"FJI",2005,1670,0.00101178701580387,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"FJI",2006,1877,0.00113720013692447,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"FJI",2007,2151,0.00130320591077493,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"FJI",2008,2394,0.00145043000948172,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"FJI",2009,1795,0.00108751957686703,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"FJI",2010,2352,0.00142498386896449,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"FJI",2011,554,0.000335646710631943,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"FJI",2012,1260,0.000763384215516693,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"FJI",2013,2806,0.00170004453074591,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"FJI",2014,3904,0.00236527934712474,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"FJI",2015,1926,0.00116688730086123,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
